id|customerid|branchid|parent_customer_id|customer_id|site_id|installation_number|productid|productvalidfrom|productvalidthru|installationdate|installation_status|client_mapping_id|company_profile_id|company_parent_id
4791|NS6093060001727|1535421457656|716|739|||NM1011|9/2/2022|9/2/2023|9/3/2018|A|||
4791|NS6093060001727|1535421457656|716|739|||NM1011|9/2/2022|9/2/2023|9/3/2018|A|||
3973|NS6094050001501|1519274607530||1014|||NM1011|3/18/2022|3/17/2023|3/18/2020|A|||
7594|NS6094050001501|1519274607530||1014|||NM1011|3/1/2023|2/28/2024|3/1/2019|A|||
4957|NS6094050001502|1519280146678|1014|1016|||NM1011|3/1/2023|2/28/2024|2/26/2018|A|||
4956|NS6094050001502|1519280146678|1014|1016|||ND6320|3/1/2023|2/28/2024|2/26/2018|A|||
3905|NS6094050001684|1532420223997|992|1022|||NM1011|3/10/2020|3/9/2021|3/10/2020|A|||
4852|NS6094050001684|1532420223997|992|1022|||NM1011|7/30/2022|7/29/2023|7/30/2018|A|||
2630|NS6094060001311|1512360246823||1034|||ND6321|12/1/2022|11/30/2023|12/4/2017|A|||
2411|NS6094060001311|1504500110127||1034|||ND6250|9/1/2022|8/31/2023|9/11/2017|A|||
4014|NS6094060001311|1512360246823||1034|||NT1010|12/1/2022|11/30/2023|5/15/2019|A|||
2894|NS6094060001311|1512360246823||1034|||NM1011|12/1/2022|11/30/2023|12/4/2017|A|||
2412|NS6094060001314|1505183223293||1048|||ND6250|9/1/2022|8/31/2023|9/1/2022|A|||
2414|NS6094060001315|1505998092436||1039|||ND6251|10/1/2022|9/30/2023|9/21/2017|A|||
2413|NS6094060001315|1505189794331||1039|||ND6250|10/1/2022|9/30/2023|9/21/2017|A|||
4668|NS6095010001673|1531812085218||931|||NM1011|6/23/2020|6/22/2021|6/22/2020|A|||
7944|NS6095020001476|1518065006393||113|||NM1011|4/15/2023|4/14/2024|4/15/2019|A|||
5890|NS6095020001476|1518065006393||113|||ND6321|3/1/2023|3/1/2024|2/12/2018|A|||
5891|NS6095020001476|1518065006393||113|||NM1011|3/1/2023|3/1/2024|2/12/2018|A|||
3955|NS6095020001604|1525859127841||971|||NM1011|5/14/2022|5/13/2023|5/14/2018|A|||
3949|NS6095020001604|1525859127841||971|||ND6321|5/14/2022|5/13/2023|5/14/2018|A|||
3954|NS6095020001604|1525858802642||971|||ND6250|5/14/2022|5/13/2023|5/14/2018|A|||
4663|NS6095020001766|1537764275522||967|||NM1011|7/1/2021|6/30/2022|6/30/2020|A|||
5176|NS6095020001766|1537764187194||967|||NT1010|10/6/2020|10/5/2021|4/15/2019|A|||
5174|NS6095020001766|1537764275522||967|||NM1011|9/30/2022|9/29/2023|10/1/2018|A|||
2634|NS6095020001766|1537764187194||967|||ND6320|9/30/2022|9/29/2023|10/1/2018|A|||
5014|NS6095030001728|1535506987630||974|||NT1010|9/5/2022|9/4/2023|4/17/2019|A|||
4554|NS6095030001728|1535506987630||974|||NM1011|6/15/2022|6/14/2023|6/15/2020|A|||
7300|NS6095030001728|1535506987630||974|||ND6328|9/5/2022|9/4/2023|9/10/2022|A|||
5015|NS6095030001728|1535506987630||974|||NM1011|4/17/2020|4/17/2021|4/17/2019|A|||
4843|NS6095030001728|1535506987630||974|||NM1011|9/5/2022|9/4/2023|9/3/2018|A|||
3230|NS6096020001649|1530588154595||1124|||NM1011|7/9/2022|7/8/2023|7/9/2019|A|||
3229|NS6096020001649|1530588154595||1124|||NT1010|7/9/2022|7/8/2023|7/9/2019|A|||
3230|NS6096020001649|1530588154595||1124|||NM1011|7/9/2022|7/8/2023|7/9/2019|A|||
2875|NS6096020001649|1530588154595||1124|||NM1011|7/9/2022|7/8/2023|7/2/2018|A|||
2875|NS6096020001649|1530588154595||1124|||NM1011|7/9/2022|7/8/2023|7/2/2018|A|||
3228|NS6096040001605|1525861263671|1124|1125|||NM1011|7/10/2022|7/9/2023|7/9/2018|A|||
7128|NS6096040001605|1525861263671|1124|1125|||ND6328|5/31/2022|5/31/2023|8/20/2022|A|||
4051|NS6096040001605|1525861263671|1124|1125|||NM1011|5/31/2022|5/31/2023|5/14/2018|A|||
3226|NS6096040001605|1530507733475|1124|1125|||NT1010|7/10/2022|7/9/2023|7/9/2019|A|||
4051|NS6096040001605|1525861263671|1124|1125|||NM1011|5/31/2022|5/31/2023|5/14/2018|A|||
4050|NS6096040001605|1525861263671|1124|1125|||NT1010|5/31/2022|5/31/2023|7/9/2019|A|||
2876|NS6096040001605|1525861263671|1124|1125|||NM1011|7/10/2022|7/9/2023|5/14/2018|A|||
3227|NS6096040001605|1525861263671|1124|1125|||NM1011|7/10/2022|7/9/2023|7/9/2018|A|||
7192|NS6096040001605|1530507733475|1124|1125|||ND6328|7/10/2022|7/9/2023|8/20/2022|A|||
6597|NS6101020002284|1569998329362||118|||ND6328|10/7/2022|10/6/2023|12/11/2021|A|||
3622|NS6101020002284|1569998329362||118|||NM1011|12/30/2021|12/29/2022|12/30/2019|A|||
5180|NS6101020002284|1569998329362||118|||NT1010|10/7/2022|10/6/2023|12/30/2019|A|||
7543|NS6101020002442|1579675488663||155|||ND6328|1/27/2023|1/26/2024|11/19/2022|A|||
4987|NS6101020002568|1595390592002||141|||NM1011|8/3/2022|8/2/2023|8/3/2020|A|||
4986|NS6101020002568|1595390592002||141|||ND6320|8/3/2022|8/2/2023|8/3/2020|A|||
3313|NS6101030002263|1618384041517||225|||NM1011|10/23/2022|10/22/2023|10/24/2019|A|||
6598|NS6101030002263|1618384041517||225|||ND6328|10/23/2022|10/22/2023|1/8/2022|A|||
7315|NS6101030002274|1568948794984||247|||NM1011|9/25/2022|9/24/2023|9/26/2019|A|||
7315|NS6101030002274|1568948794984||247|||NM1011|9/25/2022|9/24/2023|9/26/2019|A|||
3593|NS6101030002438|1579146891554||1257|||ND6320|1/21/2023|1/20/2024|1/20/2020|A|||
3596|NS6101030002438|1579146891554||1257|||NT1010|1/21/2022|1/20/2023|1/20/2020|A|||
7541|NS6101030002438|1579146891554||1257|||NM1011|1/21/2023|1/20/2024|1/20/2020|A|||
6599|NS6101030002612|1619054837274|225|842|||ND6328|9/4/2022|9/3/2023|1/8/2022|A|||
7824|NS6101070003268|1660018135820|||||ND6120|8/12/2022|8/11/2023|8/12/2022|A|||
7825|NS6101080003267|1660017858920|89|1295|||ND6120|8/12/2022|8/11/2023|8/12/2022|A|||
3669|NS6102020002443|1580267576914||860|||ND6120|2/3/2023|2/2/2024|2/3/2020|A|||
6201|NS6102040001621|1527217162468|602|837|||ND6250|6/5/2022|6/4/2023|5/28/2018|A|||
7817|NS6103030003172|1655260595920|||||ND6120|6/17/2022|6/16/2023|6/17/2022|A|||
7818|NS6103030003173|1655260274299|89|1203|||ND6120|6/17/2022|6/16/2023|6/17/2022|A|||
7835|NS6103030003298|1667373430014|89|1204|||ND6120|11/4/2022|11/3/2023|11/4/2022|A|||
6151|NS6103040002495|1588745566064||625|||NT1010|5/13/2022|5/12/2023|6/11/2020|A|||
6146|NS6103040002495|1588745566064||625|||NM1011|5/13/2022|5/12/2023|6/11/2020|A|||
6145|NS6103040002495|1588745566064||625|||ND6320|5/13/2022|5/12/2023|6/11/2020|A|||
6146|NS6103040002495|1588745566064||625|||NM1011|5/13/2022|5/12/2023|6/11/2020|A|||
6152|NS6103040002496|1588746008559|625|1075|||NT1010|5/13/2022|5/12/2023|6/11/2020|A|||
6149|NS6103040002496|1588746008559|625|1075|||NM1011|5/13/2022|5/12/2023|6/11/2020|A|||
6150|NS6103040002496|1588746008559|625|1075|||NM1011|5/13/2022|5/12/2023|6/11/2020|A|||
6149|NS6103040002496|1588746008559|625|1075|||NM1011|5/13/2022|5/12/2023|6/11/2020|A|||
6150|NS6103040002496|1588746008559|625|1075|||NM1011|5/13/2022|5/12/2023|6/11/2020|A|||
5102|NS6103040002677|1601949813828|524|651|||ND6320|10/12/2022|10/11/2023|10/12/2020|A|||
6495|NS6103060002637|1599751597084||731|||NM1011|9/19/2022|9/18/2023|9/14/2020|A|||
6291|NS6103060002637|1599751597084||731|||ND6320|9/19/2022|9/18/2023|9/14/2020|A|||
3930|NS6104030002450|1581481172400||1060|||ND6250|4/8/2023|4/7/2024|4/8/2019|A|||
3934|NS6104030002450|1581481172400||1060|||NM1011|1/15/2022|1/14/2023|1/15/2020|A|||
6156|NS6104060002278|1570000556921||395|||NM1011|7/6/2022|7/5/2023|7/16/2020|A|||
6155|NS6104060002278|1570000556921||395|||NM1011|10/10/2022|10/9/2023|10/10/2019|A|||
3256|NS6104060002278|1570000556921||395|||ND6320|10/10/2022|10/9/2023|10/10/2019|A|||
4103|NS6104060002278|1570000556921||395|||NM1011|3/23/2022|3/22/2023|3/23/2020|A|||
3109|NS6121070001909|1567503053575||313|||ND6150|9/9/2020|9/8/2021|9/9/2019|A|||
3113|NS6121070001912|1567503946926|286|295|||NM1011|9/9/2022|9/8/2023|9/9/2019|A|||
3111|NS6121070001912|1567503946926|286|295|||ND6150|9/9/2022|9/8/2023|9/9/2019|A|||
3107|NS6121070001913|1567505090735||323|||ND6150|9/9/2020|9/8/2021|9/9/2019|A|||
2419|NS6121100002133|1553052405529||333|||ND6050|3/25/2023|3/24/2024|3/25/2019|A|||
2585|NS6122050002198|1562052679478||810|||ND6120|7/8/2022|7/7/2023|7/8/2019|A|||
3018|NS6123030002191|1564988435361||97|||ND6150|8/12/2022|8/11/2023|8/12/2019|A|||
3644|NS6123030002437|1579749217856||469|||NM1011|1/27/2023|1/26/2024|1/27/2020|A|||
7864|NS6124050002119|1553840135107||1017|||ND6120|4/1/2023|4/1/2024|4/1/2019|A|||
6744|NS6124050002119|1553840135107||1017|||NM1011|2/14/2023|2/13/2024|2/14/2022|A|||
2878|NS6131080001932|1547517764497||357|||NM1011|1/17/2021|1/16/2022|1/17/2019|A|||
2613|NS6131080001932|1547517764497||357|||ND6320|1/17/2021|1/16/2022|1/17/2019|A|||
5558|NS6132030002040|1611214227260||914|||ND6120|2/1/2023|1/31/2024|2/1/2021|A|||
5559|NS6132030002040|1611214227260||914|||NM1011|2/1/2023|1/31/2024|2/1/2021|A|||
2434|NS6133010001923|1546939167777|||||ND6412|1/14/2023|1/13/2024|1/14/2019|A|||
2431|NS6133010001923|1546939167777|||||ND6400|1/14/2023|1/13/2024|1/14/2019|A|||
5665|NS6133010002099|1549248397416|||||ND6150|2/11/2023|2/10/2024|2/11/2019|A|||
3444|NS6133020001906|1546831461116||73|||ND6150|1/14/2023|1/13/2024|1/14/2019|A|||
6703|NS6133030001860|1542270993830|||||ND6328|11/19/2022|11/18/2023|1/22/2022|A|||
4170|NS6133030001860|1542270993830|||||NT1010|11/19/2022|11/18/2023|5/27/2019|A|||
3821|NS6133030001860|1542270993830|||||NM1011|2/12/2023|2/11/2024|2/12/2020|A|||
6416|NS6133030001860|1542270993830|||||NM1011|8/6/2021|8/5/2022|11/19/2018|A|||
4690|NS6133030002097|1549003409643|||||NM1011|6/21/2022|6/20/2023|6/12/2020|A|||
4592|NS6133030002097|1549003409643|||||NM1011|2/7/2023|2/6/2024|2/7/2019|A|||
7250|NS6133030002097|1549003409643|||||ND6328|2/7/2023|2/6/2024|9/17/2022|A|||
3754|NS6133030002097|1573113694799|||||NM1011|11/11/2022|11/10/2023|11/12/2019|A|||
4690|NS6133030002097|1549003409643|||||NM1011|6/21/2022|6/20/2023|6/12/2020|A|||
3741|NS6133030002097|1573113694799|||||NM1011|11/11/2022|11/10/2023|11/11/2019|A|||
3753|NS6133030002097|1549003409643|||||NM1011|2/7/2023|2/6/2024|2/5/2020|A|||
3753|NS6133030002097|1549003409643|||||NM1011|2/7/2023|2/6/2024|2/5/2020|A|||
6638|NS6133030002097|1549003409643|||||NM1011|6/21/2022|6/20/2023|2/15/2019|A|||
3742|NS6133030002097|1549003409643|||||NM1011|2/7/2023|2/6/2024|2/7/2019|A|||
4592|NS6133030002097|1549003409643|||||NM1011|2/7/2023|2/6/2024|2/7/2019|A|||
3742|NS6133030002097|1549003409643|||||NM1011|2/7/2023|2/6/2024|2/7/2019|A|||
6638|NS6133030002097|1549003409643|||||NM1011|6/21/2022|6/20/2023|2/15/2019|A|||
4691|NS6133030002097|1549003409643|||||NM1011|6/21/2022|6/20/2023|6/12/2020|A|||
4691|NS6133030002097|1549003409643|||||NM1011|6/21/2022|6/20/2023|6/12/2020|A|||
7355|NS6133030002097|1573113694799|||||ND6328|11/11/2022|11/10/2023|9/17/2022|A|||
4204|NS6133030002097|1549003409643|||||NT1010|2/7/2023|2/6/2024|2/15/2019|A|||
5706|NS6133060001922|1546848354432|783|784|||NM1011|2/28/2020|2/27/2021|2/28/2019|A|||
2879|NS6133060001922|1546848354432|783|784|||NM1011|1/10/2023|1/9/2024|1/10/2019|A|||
3653|NS6133060001922|1548820013482|783|784|||ND6120|2/4/2023|2/3/2024|2/4/2019|A|||
3728|NS6133060001922|1546848354432|783|784|||NM1011|2/4/2023|2/3/2024|2/4/2019|A|||
7542|NS6133060001922|1546848354432|783|784|||ND6328|1/10/2023|1/9/2024|1/22/2022|A|||
6269|NS6133060002092|1624511533671||771|||NM1011|7/8/2022|7/7/2023|7/8/2021|A|||
6255|NS6133060002092|1624511533671||771|||ND6320|7/8/2022|7/7/2023|7/8/2021|A|||
5895|NS6141010002893|1614934160199||57|||ND6320|3/15/2023|3/14/2024|3/15/2021|A|||
6203|NS6141020002949|1621928627341||490|||ND6120|5/31/2022|5/30/2023|5/31/2021|A|||
5673|NS6141040002800|1611799674197||216|||ND6320|2/2/2023|2/1/2024|2/2/2021|A|||
6783|NS6141040003120|1646792159090||1248|||ND6120|3/14/2023|3/13/2024|3/14/2022|A|||
6784|NS6141040003120|1646792159090||1248|||NM1011|3/14/2023|3/13/2024|3/14/2022|A|||
2694|NS6141050002170|1556595613982|201|380|||ND6320|5/2/2022|5/1/2023|5/2/2019|A|||
2905|NS6141050002170|1556595613982|201|380|||NM1011|5/2/2022|5/1/2023|5/2/2019|A|||
6235|NS6141050002889|1615260849243||370|||ND6328|6/15/2022|6/14/2023|6/15/2021|A|||
6802|NS6141050003126|1647243242555|89|1212|||ND6328|3/21/2023|3/20/2024|3/21/2022|A|||
6801|NS6141050003127|1647242974199|||||ND6328|3/21/2023|3/20/2024|3/21/2022|A|||
7029|NS6141060002629|1599534488043||920|||NM1011|9/20/2022|9/19/2023|9/14/2020|A|||
7030|NS6141060002629|1599534488043||920|||NM1011|9/20/2022|9/19/2023|9/21/2020|A|||
7030|NS6141060002629|1599534488043||920|||NM1011|9/20/2022|9/19/2023|9/21/2020|A|||
7029|NS6141060002629|1599534488043||920|||NM1011|9/20/2022|9/19/2023|9/14/2020|A|||
4978|NS6141060002629|1599534488043||920|||ND6320|9/20/2022|9/19/2023|9/14/2020|A|||
6070|NS6141070002907|1617095326064||816|||ND6320|4/19/2022|4/18/2023|4/19/2021|A|||
6951|NS6141070003169|1654489929252||319|||ND6328|6/20/2022|6/20/2023|6/20/2022|A|||
2660|NS6141080002173|1556869613799||348|||ND6320|5/10/2022|5/9/2023|5/7/2019|A|||
2903|NS6141080002173|1556869613799||348|||NM1011|5/10/2022|5/9/2023|5/10/2019|A|||
2693|NS6141080002174|1556869044102|348|350|||ND6320|5/7/2022|5/6/2023|5/7/2019|A|||
2904|NS6141080002174|1556869044102|348|350|||NM1011|5/7/2022|5/6/2023|5/7/2019|A|||
6976|NS6142020002538|1593571080098||850|||NM1011|7/6/2022|7/5/2023|7/6/2020|A|||
6747|NS6142020002538|1593571080098||850|||ND6328|7/6/2022|7/5/2023|2/5/2022|A|||
6874|NS6142030002890|1650273837636||1086|||ND6328|3/15/2023|3/14/2024|3/15/2021|A|||
4564|NS6142040002483|1592291360818||828|||ND6180|6/22/2022|6/21/2023|6/22/2020|A|||
7477|NS6142040002483|1592291254506||828|||ND6328|6/22/2022|6/21/2023|9/24/2022|A|||
6727|NS6143010003095|1642496482860|||||ND6150|10/11/2022|10/10/2023|1/24/2022|A|||
5161|NS6143020002463|1582078524747||22|||NT1010|9/2/2021|9/1/2022|9/2/2020|A|||
7286|NS6143020002820|1611019752662||26|||ND6328|1/28/2023|1/27/2024|8/20/2022|A|||
6800|NS6143020003124|1647242347333|89|1211|||ND6328|3/21/2023|3/20/2024|3/21/2022|A|||
7617|NS6143020003135|1648547265000|||||NM1011|4/4/2023|4/3/2024|4/4/2022|A|||
6841|NS6143020003135|1648547265000|||||ND6328|4/4/2023|4/3/2024|4/4/2022|A|||
7507|NS6143030002506|1591778301109||503|||NM1011|12/14/2022|12/13/2023|12/14/2020|A|||
5269|NS6143030002604|1606114962080|499|1155|||NM1011|12/7/2021|12/6/2022|12/7/2020|A|||
5233|NS6143030002604|1606114962080|499|1155|||ND6320|12/7/2021|12/6/2022|12/7/2020|A|||
5311|NS6143030002664|1600305515020||14|||NT1010|11/18/2021|11/17/2022|11/18/2020|A|||
5312|NS6143030002664|1600305515020||14|||NM1011|11/18/2021|11/17/2022|11/18/2020|A|||
7305|NS6143030002664|1600305515020||14|||ND6328|10/13/2022|10/12/2023|10/8/2020|A|||
6377|NS6143030002664|1602033314347||14|||ND6121|10/13/2022|10/12/2023|10/8/2020|A|||
5960|NS6143030002766|1606808373277|499|504|||NM1011|12/7/2021|12/6/2022|12/7/2020|A|||
5373|NS6143030002766|1606808373277|499|504|||ND6320|12/7/2021|12/6/2022|12/7/2020|A|||
7130|NS6143030002904|1615865512268|1138|1139|||ND6328|3/22/2023|3/21/2024|8/20/2022|A|||
6436|NS6143030003017|1632112734619||106|||ND6328|9/27/2022|9/26/2023|9/27/2021|A|||
7086|NS6143030003102|1643335578102|89|1205|||NM1011|3/18/2023|3/17/2024|3/18/2021|A|||
7296|NS6143030003103|1643334893930|89|1202|||NM1011|3/22/2023|3/21/2024|2/7/2022|A|||
7200|NS6143030003103|1643334893930|89|1202|||ND6328|3/22/2023|3/21/2024|9/10/2022|A|||
7462|NS6143030003125|1647243501735|89|1224|||NM1011|3/20/2023|3/19/2024|3/21/2022|A|||
7461|NS6143030003125|1647243501735|89|1224|||NT1010|3/20/2023|3/19/2024|3/21/2022|A|||
7462|NS6143030003125|1647243501735|89|1224|||NM1011|3/20/2023|3/19/2024|3/21/2022|A|||
7463|NS6143030003125|1647243501735|89|1224|||NM1011|3/20/2023|3/19/2024|11/12/2022|A|||
6803|NS6143030003125|1647243501735|89|1224|||ND6328|3/20/2023|3/19/2024|3/21/2022|A|||
7463|NS6143030003125|1647243501735|89|1224|||NM1011|3/20/2023|3/19/2024|11/12/2022|A|||
6949|NS6143030003167|1654489362315|89|1203|||ND6328|6/20/2022|6/20/2023|6/20/2022|A|||
6946|NS6143030003168|1654489555703|||||ND6328|6/20/2022|6/20/2023|6/20/2022|A|||
6998|NS6143030003181|1655956219581||1170|||NM1011|10/7/2022|10/6/2023|10/7/2021|A|||
6997|NS6143030003181|1655956219581||1170|||ND6150|10/7/2022|10/6/2023|10/7/2021|A|||
6415|NS6143040002289|1570614594897|104|615|||ND6121|9/17/2022|9/16/2023|10/14/2019|A|||
7301|NS6143040002593|1596617087151|||||ND6328|8/14/2022|8/13/2023|9/10/2022|A|||
6916|NS6143040002655|1600757053875||560|||NM1011|8/20/2022|8/20/2023|8/20/2021|A|||
5003|NS6143040002655|1600757053875||560|||ND6150|11/5/2022|11/4/2023|10/5/2020|A|||
5004|NS6143040002655|1600757053875||560|||NM1011|11/5/2022|11/4/2023|10/5/2020|A|||
5003|NS6143040002655|1600757053875||560|||ND6150|11/5/2022|11/4/2023|10/5/2020|A|||
5817|NS6143040002872|1613981388476||629|||ND6320|3/1/2023|2/28/2024|3/1/2021|A|||
7583|NS6143040003312|1672716153881|||||ND6328|8/14/2022|8/13/2023|1/9/2023|A|||
3180|NS6143060002155|1554356300724|104|725|||ND6121|9/25/2022|9/24/2023|4/8/2019|A|||
3138|NS6143060002254|1567759637896||723|||ND6320|9/9/2022|9/8/2023|9/9/2019|A|||
5810|NS6143060002885|1614139570887|||||ND6320|3/1/2023|2/28/2024|3/1/2021|A|||
7415|NS6143060003040|1636441102774|||||ND6328|11/15/2022|11/14/2023|11/15/2021|A|||
7416|NS6143060003040|1636441102774|||||NM1011|11/15/2022|11/14/2023|11/15/2021|A|||
7916|NS6144010002688|1601968523870||1071|||ND6510|10/19/2020|11/30/2023|10/19/2020|A|||
7302|NS6144050003023|1633507600989|992|1022|||ND6328|10/11/2022|10/10/2023|10/11/2021|A|||
6474|NS6144050003023|1633507600989|992|1022|||ND6328|10/11/2022|10/10/2023|10/11/2021|A|||
6812|NS6144050003133|1647853833291||990|||ND6328|3/28/2023|3/27/2024|3/28/2022|A|||
6821|NS6144050003133|1647853833291||990|||NM1011|3/28/2023|3/27/2024|3/28/2022|A|||
3907|NS6144060002439|1578991293496||1044|||NM1011|3/11/2023|3/10/2024|3/11/2020|A|||
3600|NS6144060002439|1578991293496||1044|||ND6320|1/16/2023|1/15/2024|1/16/2020|A|||
6662|NS6145010003057|1638510817810|89|1213|||ND6328|12/9/2022|12/8/2023|12/9/2021|A|||
6480|NS6145020003025|1633508466851||113|||ND6328|10/11/2022|10/10/2023|10/11/2021|A|||
7006|NS6145030003183|1655955608868||974|||ND6510|7/4/2022|7/4/2023|7/4/2022|A|||
3134|NS6146040002242|1566468583081||1111|||ND6321|9/9/2020|9/8/2021|9/9/2019|A|||
6375|NS6146040002634|1601974711090||1126|||ND6150|10/13/2020|10/12/2021|10/12/2020|A|||
7437|NS6146040002634|1601974711090||1126|||NM1011|11/1/2021|11/1/2022|11/1/2021|A|||
