customerID|productID|productValidFrom|productValidThru|installationDate|customerName|salesmanID|officePhone|officeFax|corporateEmail1|corporateEmail2|npwp
NS6034020002886|NI1014|2021-03-08|2021-03-08|2021-03-08|PT. SUKSES SEJATI PERKASA ND6-GORONTALO|606|0435-829138||psuksessejati@yahoo.com||03.263.229.1-822.000
NS6034020002886|NI1023|2021-03-08|2021-03-13|2021-03-08|PT. SUKSES SEJATI PERKASA ND6-GORONTALO|606|0435-829138||psuksessejati@yahoo.com||03.263.229.1-822.000
NS6034020002886|NM1012|2023-03-08|2024-03-07|2021-03-08|PT. SUKSES SEJATI PERKASA ND6-GORONTALO|606|0435-829138||psuksessejati@yahoo.com||03.263.229.1-822.000
NS6033040001377|ND6320|2021-12-01|2022-11-30|2017-11-16|CV. MAKMUR ABADI ND6-KENDAL |605| 0294-383858||aw.sutjiadi@gmail.com||31.708.043.0-501.000
NS6033040001377|NM1011|2022-12-01|2023-11-30|2017-11-16|CV. MAKMUR ABADI ND6-KENDAL |605| 0294-383858||aw.sutjiadi@gmail.com||31.708.043.0-501.000
NS6043050002888|ND6321|2023-03-04|2024-03-03|2021-03-04|CV. SINNAR LUCIANA JAYA ND6-YOGYAKARTA|604|0274-2822471||lavencia@lucianagroup.com|admsales_np@lucianagroup.com|02.768.991.8-512.000
NS6043050002888|NM1011|2023-03-04|2024-03-03|2021-03-04|CV. SINNAR LUCIANA JAYA ND6-YOGYAKARTA|604|0274-2822471||lavencia@lucianagroup.com|admsales_np@lucianagroup.com|02.768.991.8-512.000
NS6043050002888|NI1023|2021-03-04|2021-03-10|2021-03-04|CV. SINNAR LUCIANA JAYA ND6-YOGYAKARTA|604|0274-2822471||lavencia@lucianagroup.com|admsales_np@lucianagroup.com|02.768.991.8-512.000
NS6043050002888|NI1014|2021-03-04|2021-03-04|2021-03-04|CV. SINNAR LUCIANA JAYA ND6-YOGYAKARTA|604|0274-2822471||lavencia@lucianagroup.com|admsales_np@lucianagroup.com|02.768.991.8-512.000
NS6141050002889|ND6320|2021-03-15|2022-03-14|2021-03-15|PT. BINTANG MAS PUSAKA ND6-JAMBI|614|08127883022||sms.finanz@yahoo.co.id|fasjambi6@gmail.com|73.063.496.1-301.000
NS6141050002889|NM1011|2021-03-15|2022-03-14|2021-03-15|PT. BINTANG MAS PUSAKA ND6-JAMBI|614|08127883022||sms.finanz@yahoo.co.id|fasjambi6@gmail.com|73.063.496.1-301.000
NS6142030002890|NI1023|2021-03-15|2021-03-19|2021-03-15|PT. CENTRAL KAPUAS UTAMA ND6-PONTIANAK NESTLE|614|081287007052||chairumin.centralkapuas@gmail.com||81.503.982.1-704.000
NS6142030002890|ND6320|2022-03-15|2023-03-14|2021-03-15|PT. CENTRAL KAPUAS UTAMA ND6-PONTIANAK NESTLE|614|081287007052||chairumin.centralkapuas@gmail.com||81.503.982.1-704.000
NS6142030002890|NI1014|2021-03-15|2021-03-15|2021-03-15|PT. CENTRAL KAPUAS UTAMA ND6-PONTIANAK NESTLE|614|081287007052||chairumin.centralkapuas@gmail.com||81.503.982.1-704.000
NS6044010001833|NM1011|2023-02-26|2024-02-25|2021-02-26|PT. DWIKARYA MITRA PRATAMA ND6-MANADO|604|081398765388||rasupit@gmail.com|dwikarya.fin@gmail.com|82.673.982.3-821.000
NS6032010002891|ND6120|2023-04-05|2024-04-04|2021-04-05|PT. Sinar Terang Balikpapan ND6-Balikpapan|604|085349314341||ic.stmb3@gmail.com|ic.stmbgroup@gmail.com|90.704.383.0-723.000
NS6032010002891|ND6121|2023-04-05|2024-04-04|2021-04-05|PT. Sinar Terang Balikpapan ND6-Balikpapan|604|085349314341||ic.stmb3@gmail.com|ic.stmbgroup@gmail.com|90.704.383.0-723.000
NS6032010002891|NI1023|2021-04-05|2021-04-30||PT. Sinar Terang Balikpapan ND6-Balikpapan|604|085349314341||ic.stmb3@gmail.com|ic.stmbgroup@gmail.com|90.704.383.0-723.000
NS6023030001227|NM1011|2020-12-30|2021-12-29|2020-02-11|PT. Subur Ritelindo Sejahtera ND6-Karawang|614|0267-8453086|02867-8454117|Subur.ritelindo17@gmail.com|subhan.srskarawang@gmail.com|80.257.687.6-408.000
NS6023030001227|ND6060|2021-02-11|2022-02-10|2021-02-11|PT. Subur Ritelindo Sejahtera ND6-Karawang|614|0267-8453086|02867-8454117|Subur.ritelindo17@gmail.com|subhan.srskarawang@gmail.com|80.257.687.6-408.000
NS0013030000293|ND6060|2023-02-25|2024-02-24|2021-02-25|PT. PINTU TIGA RAHARJA ND6-BANDUNG|606|022-5942218/87800023|022-87800022|pintu3.bandung@gmail.com|ho.setraduta@gmail.com|02.065.320.0-423.000
NS6022030001000|ND6150|2020-05-01|2021-04-30||PT. HOKKIAN ANUGERAH KARYA ABADI ND6-Banjarmasin|614|0511-4220205/4220188||andry_haka@yahoo.com.sg||02.090.276.3-731.000
NS6143060002884|NM1012|2023-03-01|2024-02-28|2021-03-01|PT. RUKUN MITRA SEJATI-ND6-PAHUWATO-NESTLE|614|0822-3328-8788|ha.marisa@boomgroup|bm.marisa@boomgroup.id|bm.marisa@boomgroup.id|31.482.027.5-652.000
NS6033040001408|NT1010|2022-12-01|2023-11-30|2019-04-02|PT. SATRIA SAKTI ND6-CILACAP|604|(0282) 548266||laporanpromosi_buana@yahoo.com|laporanpromosi_buana@yahoo.com|01.795.336.5-522.000
NS6143040002872|NI1021|2021-03-01|2021-03-03|2021-03-01|PT. AYLA JAVA MANDIRA ND6-SUKOHARJO NP|614|081311169158||admn.aylajavamandira@gmail.com||73.956.242.9-532.000
NS6143040002872|NI1014|2021-03-01|2021-03-03|2021-03-01|PT. AYLA JAVA MANDIRA ND6-SUKOHARJO NP|614|081311169158||admn.aylajavamandira@gmail.com||73.956.242.9-532.000
NS6041070002887|ND6320|2023-03-08|2024-03-07|2021-03-08|PT. MITRA MAS NIAGA ND6-BANYUASIN|604|0711-5703642||s1conan@yahoo.com|mitramasniaga.ne@gmail.com|21.122.563.6-314.000
NS6041070002887|NM1012|2023-03-08|2024-03-07|2021-03-08|PT. MITRA MAS NIAGA ND6-BANYUASIN|604|0711-5703642||s1conan@yahoo.com|mitramasniaga.ne@gmail.com|21.122.563.6-314.000
NS6041070002887|NI1023|2021-03-08|2021-03-12|2021-03-08|PT. MITRA MAS NIAGA ND6-BANYUASIN|604|0711-5703642||s1conan@yahoo.com|mitramasniaga.ne@gmail.com|21.122.563.6-314.000
NS6041070002887|NI1014|2021-03-08|2021-03-08|2021-03-01|PT. MITRA MAS NIAGA ND6-BANYUASIN|604|0711-5703642||s1conan@yahoo.com|mitramasniaga.ne@gmail.com|21.122.563.6-314.000
NS6143020002892|ND6320|2021-03-08|2022-03-07|2021-03-08|PT. MASTER MIDAS INDONESIA ND6-JAKARTA|614|08119434800||geraldine@mastergroup.asia||03.171.788.7-085.000
NS6143020002892|NI1023|2021-03-08|2021-03-12|2021-03-08|PT. MASTER MIDAS INDONESIA ND6-JAKARTA|614|08119434800||geraldine@mastergroup.asia||03.171.788.7-085.000
NS6143020002892|NI1014|2021-03-08|2021-03-08|2021-03-08|PT. MASTER MIDAS INDONESIA ND6-JAKARTA|614|08119434800||geraldine@mastergroup.asia||03.171.788.7-085.000
NS6083030002880|ND6320|2021-03-22|2022-03-21|2021-03-22|CV. SYAREKAH JAYA ND6-TASIKMALAYA|608|||syarekah_tasik@yahoo.co.id||31.205.399.4-425.000
NS6083030002880|NM1011|2021-03-22|2022-03-21|2021-03-22|CV. SYAREKAH JAYA ND6-TASIKMALAYA|608|||syarekah_tasik@yahoo.co.id||31.205.399.4-425.000
NS6083030002423|ND6320|2023-04-13|2024-04-12|2020-04-13|CV. KURNIA GARUDA PERKASA ND6-GARUT|608|||nestle.kurniagarudaperkasa@gmail.com|dian_krisnarch@yahoo.com|84.337.540.3-443.000
NS6083030002423|NM1011|2023-04-13|2024-04-12|2020-04-13|CV. KURNIA GARUDA PERKASA ND6-GARUT|608|||nestle.kurniagarudaperkasa@gmail.com|dian_krisnarch@yahoo.com|84.337.540.3-443.000
NS6083030002423|NI1013|2020-04-13|2020-04-17|2020-04-13|CV. KURNIA GARUDA PERKASA ND6-GARUT|608|||nestle.kurniagarudaperkasa@gmail.com|dian_krisnarch@yahoo.com|84.337.540.3-443.000
NS6083030002423|NI1014|2020-04-13|2020-04-13|2020-04-13|CV. KURNIA GARUDA PERKASA ND6-GARUT|608|||nestle.kurniagarudaperkasa@gmail.com|dian_krisnarch@yahoo.com|84.337.540.3-443.000
NS6024050001002|ND6150|2020-05-01|2021-04-30|2016-05-30|PT. BORNEO JAYA DISTRIBUSINDO ND6-Batulicin|606|081255581384||hkbjm_om@yahoo.com.sg|andry_haka@yahoo.com.sg|02.614.025.1-731.000
NS6032050001380|NT1010|2023-01-01|2023-12-31|2019-04-22|PT. SAUDARA SUKSES SEJAHTERA-ND6-KOTABARU|606|||saudarasuksessejahtera@gmail.com||02.237.234.6-734.000
NS6033040001363|NM1011|2021-05-08|2022-05-07|2020-04-03|CV. SEJATI ND6-PATI|604|0815-6656-084||sejatipati71@gmail.com|a_sejatipati@yahoo.com|72.471.963.8-507.000
NS6021070001078|NM1011|2020-03-23|2021-03-22|2020-04-23|PT. Sukses Citra Pangan ND6-Palembang|608|0711-410644|0711-410644|spvadm.ptsuksescitrapangan@gmail.com||01.948.219.9-308.000
NS6083030002261|NT1010|2021-01-06|2022-01-05|2020-04-24|PT. MANDALA DHARMA KRIDA ND6 NESTLE-CILEUNGSI|608|0251-8656569|0251-8656542|vincent.tandiary@gmail.com|mdkbgr.adri@gmail.com|01.565.694.5-038.000
NS6045010002895|ND6320|2022-03-08|2023-03-07|2021-03-08|CV. JARI PERKASA ND6-DENPASAR NESTLE|604|081246663333||jariperkasa@ymail.com|it@jariperkasa.com|02.612.325.7-904.000
NS6045010002895|NI1023|2021-03-08|2021-03-12|2021-03-08|CV. JARI PERKASA ND6-DENPASAR NESTLE|604|081246663333||jariperkasa@ymail.com|it@jariperkasa.com|02.612.325.7-904.000
NS6045010002895|NI1014|2021-03-08|2021-03-08|2021-03-08|CV. JARI PERKASA ND6-DENPASAR NESTLE|604|081246663333||jariperkasa@ymail.com|it@jariperkasa.com|02.612.325.7-904.000
NS6081020002833|ND6320|2021-03-08|2022-03-07|2021-03-08|PT. SUKSES REZEKI BERSAMA ND6-SIBORONG-BORONG|608|||rudy.gunawan83@gmail.com|srb.ivansinaga@gmail.com|02.081.676.5-117.000
NS6081020002833|NM1011|2021-03-08|2022-03-07|2021-03-08|PT. SUKSES REZEKI BERSAMA ND6-SIBORONG-BORONG|608|||rudy.gunawan83@gmail.com|srb.ivansinaga@gmail.com|02.081.676.5-117.000
NS6031030002867|ND6511|2021-02-22|2022-02-21|2021-02-22|CV. DIMA MANDIRI SEJAHTERA ND6-BENGKALIS|605|0852-1623-3355||dimamandiri@gmail.com|michael@cv-dms.co.id|86.993.593.2-219.000
NS6031090002866|ND6511|2021-02-22|2022-02-21|2021-02-22|CV. DIMA MANDIRI SEJAHTERA ND6-DURI|605|0852-1623-3355||dimamandiri@gmail.com|michael@cv-dms.co.id|86.993.593.2-219.000
NS6033060002106|NM1011|2023-02-14|2024-02-13|2019-02-14|PT. SAERAH SURYA PERKASA ND6-GRESIK|608|081217652240||tommy.leksono@gmail.com|headadm.saerahsuryaperkasa@gmail.com|85.050.747.6-604.000
NS6033060002106|NM1011|2023-02-14|2024-02-13|2020-02-03|PT. SAERAH SURYA PERKASA ND6-GRESIK|608|081217652240||tommy.leksono@gmail.com|headadm.saerahsuryaperkasa@gmail.com|85.050.747.6-604.000
NS6011070001269|ND6181|2021-02-18|2022-02-18|2021-02-18|PT. MARHUM RODAMAS ABADI-ND6-LAHAT|606|085366866776||didirm08@gmail.com|pd.rodamas@hotmail.com|85.966.540.8-303.000
NS6032050002863|ND6320|2023-02-25|2024-02-24|2021-02-25|PT. SEMANGAT SELAMAT SEJAHTERA-ND6-KAB.TANAH LAUT|606|08115012052||marwan15awan@gmail.com|semangat.ss.plh@gmail.com|02.708.780.8-732.002
NS6032050002863|NM1012|2023-02-25|2024-02-24|2021-02-25|PT. SEMANGAT SELAMAT SEJAHTERA-ND6-KAB.TANAH LAUT|606|08115012052||marwan15awan@gmail.com|semangat.ss.plh@gmail.com|02.708.780.8-732.002
NS6041020001777|NT1010|2022-10-01|2023-09-30|2019-04-10|CV. SIANTAR SIMALUNGUN SUKSES ND6-SIANTAR|604|0622-28997||sssukses@gmail.com||01.852.017.1-117.000
NS6095020001476|ND6250|2023-03-01|2024-03-01|2018-02-12|CV. JAYA ABADI ND6-BIMA|614|0371-2629617||cv.jayaabadi132@yahoo.com|muhammadfirman191@yahoo.com|02.372.493.3-912.000
NS6095020001476|ND6321|2023-03-01|2024-03-01|2018-02-12|CV. JAYA ABADI ND6-BIMA|614|0371-2629617||cv.jayaabadi132@yahoo.com|muhammadfirman191@yahoo.com|02.372.493.3-912.000
NS6095020001476|NM1011|2023-03-01|2024-03-01|2018-02-12|CV. JAYA ABADI ND6-BIMA|614|0371-2629617||cv.jayaabadi132@yahoo.com|muhammadfirman191@yahoo.com|02.372.493.3-912.000
NS6046020001500|NT1010|2020-03-01|2021-02-28|2019-04-18|PT. TRI SAMUDRA ND6-AMBON NESTLE|604|0911-343835||karyaind@gmail.com|ki.nestle@gmail.com|02.811.973.3-941.000
NS6092040001443|NT1010|2022-01-10|2023-01-09|2019-04-22|PT. PAPA SAMSU ND6-SAMPIT|614|031-5981722|085257036157|papasamsu@gmail.com|papasamsu@yahoo.com|01.834.626.2-619.000
NS6092040001445|NT1010|2022-02-01|2023-01-31|2019-04-22|PT. PAPA SAMSU ND6-PANGKALAN BUN|614|031-5981722||papasamsu@gmail.com|papasamsu@yahoo.com|01.834.626.2-619.000
NS6141010002893|ND6320|2023-03-15|2024-03-14|2021-03-15|CV. SUKSES ABADI BERSAMA ND6-BANDA ACEH|614|085361228666||admnp.cvsab@gmail.com||70.742.114.5-101.000
NS6141010002893|NI1023|2021-03-15|2021-03-19|2021-03-15|CV. SUKSES ABADI BERSAMA ND6-BANDA ACEH|614|085361228666||admnp.cvsab@gmail.com||70.742.114.5-101.000
NS6141010002893|NI1014|2021-03-15|2021-03-15|2021-03-15|CV. SUKSES ABADI BERSAMA ND6-BANDA ACEH|614|085361228666||admnp.cvsab@gmail.com||70.742.114.5-101.000
NS6033040002547|NM1011|2021-03-05|2022-03-04|2021-03-05|PT. PLAMBOPRATAMA JOYOSANTOSO ND6-CILACAP UNICHARM|605|0283-340767|0283-340767|ivanatee@gmail.com||01.527.922.7-501.000
NS6023030001227|NM1011|2021-03-03|2022-03-02|2021-03-03|PT. Subur Ritelindo Sejahtera ND6-Karawang|614|0267-8453086|02867-8454117|Subur.ritelindo17@gmail.com|subhan.srskarawang@gmail.com|80.257.687.6-408.000
NS6082020002896|NI1023|2021-03-15|2021-03-19|2021-03-15|CV. BINTANG BORNEO ND6-BALIKPAPAN|608|08995555005||benny@permai.id|hadi@permai.id|03.139.771.4-721.000
NS6082020002896|NI1014|2021-03-15|2021-03-15|2021-03-15|CV. BINTANG BORNEO ND6-BALIKPAPAN|608|08995555005||benny@permai.id|hadi@permai.id|03.139.771.4-721.000
NS6143040002711|NM1011|2021-03-05|2021-03-04|2021-03-05|PT. RUKUN MITRA SEJATI ND6-BLITAR UNICHARM|614|081314143579||nabilakarinda790@gmail.com||31.482.0775-652.000
NS6143040002872|NM1012|2023-03-01|2024-02-28|2021-03-01|PT. AYLA JAVA MANDIRA ND6-SUKOHARJO NP|614|081311169158||admn.aylajavamandira@gmail.com||73.956.242.9-532.000
NS6081080002862|ND6320|2023-02-18|2024-02-17|2021-02-18|CV. SUMBER MAKMUR SENTOSA ND6-LAMPUNG NESTLE|608|081933567822||yennyliusiana@yahoo.co.id||71.257.326.0-321.000
NS6081080002862|NI1023|2021-02-18|2021-02-23|2021-02-18|CV. SUMBER MAKMUR SENTOSA ND6-LAMPUNG NESTLE|608|081933567822||yennyliusiana@yahoo.co.id||71.257.326.0-321.000
NS6081080002862|NI1014|2021-02-18|2021-02-23|2021-02-18|CV. SUMBER MAKMUR SENTOSA ND6-LAMPUNG NESTLE|608|081933567822||yennyliusiana@yahoo.co.id||71.257.326.0-321.000
NS6043030002193|ND6510|2021-03-15|2022-03-14|2021-03-15|PT. UNIRAMA DUTA NIAGA ND6-CINANGKA UNIVENUS|604|085920709810||cahyasaputri44@gmail.com||01.885.263.2-007.000
NS6043030002193|NI1023|2021-03-15|2021-03-19|2021-03-15|PT. UNIRAMA DUTA NIAGA ND6-CINANGKA UNIVENUS|604|085920709810||cahyasaputri44@gmail.com||01.885.263.2-007.000
NS6141020002845|ND6060|2021-03-01|2022-02-28|2021-03-01|PT. SINAR IKAINDAH PERKASA ND6-MEDAN CMI|614|||faridachz14@gmail.com||02.200.135.8-113.000
NS6103040002665|NM1011|2021-03-25|2022-03-24|2021-03-25|PT. TRIOMITRA HAKERSAM ND6-PURWOKERTO UNICHARM|604|02815445406||triomitrahakersam@yahoo.co.id||01.706.205.0-521.000
NS6041090002856|NI1023|2021-03-22|2021-03-26|2021-03-22|CV. PROSPERINDO NUSA JAYA ND6-BATAM|604|0778-4884386||acc01.prosperindo@gmail.com|acc02.prosperindo@gmail.com|80.889.673.2-215.000
NS6041090002856|NI1014|2021-03-22|2021-03-22|2021-02-15|CV. PROSPERINDO NUSA JAYA ND6-BATAM|604|0778-4884386||acc01.prosperindo@gmail.com|acc02.prosperindo@gmail.com|80.889.673.2-215.000
NS6044060002471|NM1011|2020-07-30|2021-07-29|2020-07-06|SBA TRADER ND6-KENDARI|604|0401-3121475||wl.cvsba@gmail.com|asst01.holding@gmail.com|02.263.477.8-811.000
NS6082020002899|ND6321|2022-03-15|2023-03-14|2021-03-15|PT. YUGO PUTRA SEJAHTERA ND6-SAMARINDA HORECA|608|||yugosmd@gmail.com|isna.yugonestle@gmail.com|02.842.824.1-725.000
NS6082020002899|NI1021|2021-03-15|2021-03-19|2021-03-15|PT. YUGO PUTRA SEJAHTERA ND6-SAMARINDA HORECA|608|||yugosmd@gmail.com|isna.yugonestle@gmail.com|02.842.824.1-725.000
NS6082020002899|NI1014|2021-03-15|2021-03-15|2021-03-15|PT. YUGO PUTRA SEJAHTERA ND6-SAMARINDA HORECA|608|||yugosmd@gmail.com|isna.yugonestle@gmail.com|02.842.824.1-725.000
NS6021090001172|NM1011|2020-05-05|2021-05-04|2020-05-05|PT. BERSAMA SUKSES MANDIRI ND6-SUNGAI LIAT|608|0717-4262031|082330429992|bersamagroup@yahoo.com|iwansetiadi3107@yahoo.com|02.248.989.2-315.000
NS6034030001395|NM1011|2023-05-05|2024-05-04|2020-05-05|CV. Sukses Utama ND6-Luwuk|608|0852 4141 4041(dedy)||cvsuksesutama01@gmail.com||01.708.158.9-832.000
NS6031010001871|NM1011|2021-03-09|2022-03-08|2021-03-09|PT. Delapan Bintang Bersama Pratama-ND6-Aceh|604|||newpembukuan.smpd@gmail.com||03.262.009.8-101.000
NS6083040002218|NM1011|2020-05-02|2021-05-01|2020-04-30|PT. K33 DISTRIBUSI ND6-BLORA|608|085645774714||blora@k33distribusi.co.id|tumino@k33distribusi.co.id|02.377.012.6-532.000
NS6082020002899|NM1012|2023-03-15|2024-03-14|2021-03-15|PT. YUGO PUTRA SEJAHTERA ND6-SAMARINDA HORECA|608|||yugosmd@gmail.com|isna.yugonestle@gmail.com|02.842.824.1-725.000
NS6143020002892|NM1012|2021-03-08|2022-03-07|2021-03-08|PT. MASTER MIDAS INDONESIA ND6-JAKARTA|614|08119434800||geraldine@mastergroup.asia||03.171.788.7-085.000
NS6043030002901|ND6320|2021-03-18|2022-03-17|2021-03-18|PT. RUMAH GROSIR NUSANTARA ND6-CIANJUR|604|085603121165||bmrgncianjur@gmail.com||96.803.094.0-452.000
NS6043030002901|NI1023|2021-03-18|2021-03-24|2021-03-18|PT. RUMAH GROSIR NUSANTARA ND6-CIANJUR|604|085603121165||bmrgncianjur@gmail.com||96.803.094.0-452.000
NS6043030002901|NI1014|2021-03-18|2021-03-18|2021-03-18|PT. RUMAH GROSIR NUSANTARA ND6-CIANJUR|604|085603121165||bmrgncianjur@gmail.com||96.803.094.0-452.000
NS6083060002175|NT1010|2022-05-09|2023-05-08|2019-10-29|PT. Andatu Mulia Lestari ND6-Lumajang|608|||budiwangi@gmail.com|andatu.lmj@gmail.com|03.341.221.4-626.000
NS6043060002120|NM1011|2020-05-06|2021-05-05|2020-04-30|PT. PANCA BAKTI MULYA ND6-NGANJUK|604|085733436332||pbm_bojonegoro@yahoo.com|pbmnganjuk@yahoo.com|31.533.970.5-601.000
NS6025010001191|NM1011|2022-03-12|2023-03-11|2021-03-12|PT. Graha Artha Persada ND6-Singaraja|614|08170510520|0362-25336|garrytl.gap@gmail.com|grahaarthapersada@yahoo.com|02.555.392.6-904.000
NS6044030002171|NT1010|2023-05-06|2024-05-05|2019-09-27|PT. ANUTA KARYA PRIMA ND6-PALU|604|085242171631|akpnestle.palu@gmail|anutanestle.palu@gmail.com|arnoldlieyanto@gmail.com|01.734.816.0-831.000
NS6043030002901|NM1012|2021-03-18|2022-03-17|2021-03-18|PT. RUMAH GROSIR NUSANTARA ND6-CIANJUR|604|085603121165||bmrgncianjur@gmail.com||96.803.094.0-452.000
NS6023040001117|ND6MIGRASI|2021-12-06|2022-12-05|2018-11-01|CV. Mitra Distribusi Perkasa ND6-Yogya|608|0274-418560|0274-418561|andysasmito1@gmail.com|pinthaullyn@gmail.com|74.704.753.8-524.000
NS6023040001117|NT1010|2021-12-06|2022-12-05|2019-03-15|CV. Mitra Distribusi Perkasa ND6-Yogya|608|0274-418560|0274-418561|andysasmito1@gmail.com|pinthaullyn@gmail.com|74.704.753.8-524.000
NS0013030001241|ND6320|2020-02-13|2021-02-12|2020-02-13|PT. DWI TUNGGAL CITRA ARYAGUNA ND6-DEPOK|606||dcadpk@cbn.net.id|tianming@carefast.co.id|tianming@panganmaspersada.com|01.844.521.3-412.000
NS0013030001241|NM1011|2022-04-01|2023-03-31|2020-03-25|PT. DWI TUNGGAL CITRA ARYAGUNA ND6-DEPOK|606||dcadpk@cbn.net.id|tianming@carefast.co.id|tianming@panganmaspersada.com|01.844.521.3-412.000
NS6041080002903|ND6320|2021-03-22|2022-03-21|2021-03-22|PT. WILRIKA CITRA MANDIRI ND6-BANDAR LAMPUNG|604|0721-341752||wilrika.acct@gmail.com|wilrika.adm@gmail.com|01.825.006.8-324.000
NS6041080002903|NI1023|2021-03-22|2021-03-26|2021-03-22|PT. WILRIKA CITRA MANDIRI ND6-BANDAR LAMPUNG|604|0721-341752||wilrika.acct@gmail.com|wilrika.adm@gmail.com|01.825.006.8-324.000
NS6041080002903|NI1014|2021-03-22|2021-03-22|2021-03-22|PT. WILRIKA CITRA MANDIRI ND6-BANDAR LAMPUNG|604|0721-341752||wilrika.acct@gmail.com|wilrika.adm@gmail.com|01.825.006.8-324.000
NS6043030002902|ND6320|2021-03-22|2022-03-21|2021-03-22|PT. RUMAH GROSIR NUSANTARA ND6-BANDUNG NESTLE|604|022-428363439||ha.bdg.bandung@gmail.com|rm.rga.bandung@gmail.com|96.803.094.0-452.000
NS6043030002902|NI1023|2021-03-22|2021-03-26|2021-03-22|PT. RUMAH GROSIR NUSANTARA ND6-BANDUNG NESTLE|604|022-428363439||ha.bdg.bandung@gmail.com|rm.rga.bandung@gmail.com|96.803.094.0-452.000
NS6043030002902|NI1014|2021-03-22|2021-03-22|2021-03-22|PT. RUMAH GROSIR NUSANTARA ND6-BANDUNG NESTLE|604|022-428363439||ha.bdg.bandung@gmail.com|rm.rga.bandung@gmail.com|96.803.094.0-452.000
NS6143040002851|ND6320|2021-02-08|2022-02-07|2021-02-08|PT. SAERAH SURYA PERKASA ND6-MADIUN PVM|608|085732132626||headadm.saerahsuryaperkasa@gmail.com||85.050.747.6-604.000
NS6143040002851|NM1011|2021-02-08|2022-02-07|2021-02-08|PT. SAERAH SURYA PERKASA ND6-MADIUN PVM|608|085732132626||headadm.saerahsuryaperkasa@gmail.com||85.050.747.6-604.000
NS6036040002852|ND6320|2021-02-15|2022-02-14|2021-03-15|CV. MAKMUR PERMAI ND6-SERUI UNIVENUS|614|085243725535||rickymeisonwulur@gmail.com||02.277.437.6-954.000
NS6143030002904|ND6321|2022-03-22|2023-03-21|2021-03-22|PT. SURYA ANUGERAH SENTOSA ND6-BOGOR3|614|0898-9510-560||sas.wulan@gmail.com||02.414.906.4-431.000
NS6143030002904|NI1023|2021-03-22|2021-03-26|2021-03-22|PT. SURYA ANUGERAH SENTOSA ND6-BOGOR3|614|0898-9510-560||sas.wulan@gmail.com||02.414.906.4-431.000
NS6143030002904|NI1014|2021-03-22|2021-03-22|2021-03-22|PT. SURYA ANUGERAH SENTOSA ND6-BOGOR3|614|0898-9510-560||sas.wulan@gmail.com||02.414.906.4-431.000
NS6041080002903|NM1012|2023-03-22|2024-03-21|2021-03-22|PT. WILRIKA CITRA MANDIRI ND6-BANDAR LAMPUNG|604|0721-341752||wilrika.acct@gmail.com|wilrika.adm@gmail.com|01.825.006.8-324.000
NS6043030002902|NM1012|2021-03-22|2022-03-21|2021-03-22|PT. RUMAH GROSIR NUSANTARA ND6-BANDUNG NESTLE|604|022-428363439||ha.bdg.bandung@gmail.com|rm.rga.bandung@gmail.com|96.803.094.0-452.000
NS6101070002781|NM1011|2021-03-25|2022-03-24|2021-03-25|PT. INTI BHARU MAS ND6-PALEMBANG UNICHARM|614|07115640585||it@intibharu.com||01.550.487.3-322.000
NS6101080002698|NM1011|2021-03-18|2022-03-17|2021-03-18|PT. INTI BHARU MAS ND6-LAMPUNG UNICHARM|614|07217699066||it@intibharu.com||01.550.467.3-322.000
NS6145020002608|NM1011|2021-03-18|2022-03-17|2021-03-18|CV. DELAPAN DELAPAN ND6-MATARAM UNICHARM|614|0370-671478|0370-672459|gedepramana@cv88.co.id||01.658.848.5-914.000
NS6021070001224|ND6060|2023-03-16|2024-03-15|2021-03-16|PT. Citra Satria Utama-ND6-Prabumulih|608|0713-320878|0711-320878|csu_33@yahoo.co.id|csu.depoprabu@yahoo.co.id|02.180.907.4-301.000
NS6082050002898|ND6320|2023-03-15|2024-03-14|2021-03-15|PT. WAHANA INTI SEJATI ND6-BANJARMASIN  |608|||admnestle.wahanaintisejatibjm@gmail.com||03.025.574.9-731.000
NS6082050002898|NI1023|2021-03-15|2021-03-19|2021-03-15|PT. WAHANA INTI SEJATI ND6-BANJARMASIN  |608|||admnestle.wahanaintisejatibjm@gmail.com||03.025.574.9-731.000
NS6082050002898|NI1014|2021-03-15|2021-03-19|2021-03-15|PT. WAHANA INTI SEJATI ND6-BANJARMASIN  |608|||admnestle.wahanaintisejatibjm@gmail.com||03.025.574.9-731.000
NS6141100002900|ND6320|2021-02-22|2022-02-21|2021-02-22|PT. BANGUN BANGKA BERSAMA ND6-BANGKA UNIVENUS|614|0717-436660||bangunbangkabersama@gmail.com||02.903.114.3-304.000
NS6082050002898|NM1012|2023-03-15|2024-03-14|2021-03-15|PT. WAHANA INTI SEJATI ND6-BANJARMASIN  |608|||admnestle.wahanaintisejatibjm@gmail.com||03.025.574.9-731.000
NS6143030002904|NM1012|2023-03-22|2024-03-21|2021-03-22|PT. SURYA ANUGERAH SENTOSA ND6-BOGOR3|614|0898-9510-560||sas.wulan@gmail.com||02.414.906.4-431.000
NS6143030002766|NM1011|2021-03-18|2022-03-17|2021-03-18|PT. PANJUNAN ND6-CIMAHI|614|022-6012366||accounting.pusat@panjunan.com|master.support@panjunan.com|01.240.559.3-422.000
